"Index","Open","High","Low","Close","Volume"
2059-02-13,564.3,566.46,560.25,566.01,24444
2059-02-14,569.7,572.4,568.8,571.05,25443
2059-02-15,571.05,571.5,558,558.63,45630
2059-02-16,559.17,564.21,558,562.5,47178
2059-02-17,563.4,565.2,559.8,561.06,40644
2059-02-18,557.46,558,553.95,555.57,39303
2059-02-19,556.2,564.75,552.15,563.94,51354
2059-02-20,567.9,576,566.1,569.7,9675
2059-02-21,564.3,570.6,563.4,569.7,1242
2059-02-22,570.6,574.2,568.8,572.4,1269
2059-02-23,575.01,582.3,575.01,580.5,1512
2059-02-24,586.35,587.52,574.2,574.2,1944
2059-02-25,568.8,573.75,562.5,573.75,495
2059-02-26,565.65,565.65,562.5,562.5,135
2059-02-27,558.45,571.95,558.45,570.42,126
2059-02-28,558.45,575.55,572.4,574.74,9
2059-03-01,590.4,590.4,584.1,585.81,36144
2059-03-02,585.09,593.55,583.65,590.94,40518
2059-03-03,590.31,590.85,585.9,588.6,29169
2059-03-04,598.5,599.4,594.9,596.97,66258
2059-03-05,596.97,598.5,592.65,597.69,47745
2059-03-06,595.8,596.25,591.39,591.93,34308
2059-03-07,592.65,600.3,592.38,596.52,42642
2059-03-08,595.35,602.91,594.45,599.85,42651
2059-03-09,592.2,593.91,587.7,592.92,52911
2059-03-10,594.9,601.56,594,599.22,45180
2059-03-11,598.5,621,598.05,611.91,112041
2059-03-12,602.1,616.5,598.5,613.71,107856
2059-03-13,613.8,619.2,608.4,610.92,67221
2059-03-14,612,624.6,610.2,623.97,77508
2059-03-15,626.85,636.75,626.85,635.31,127719
2059-03-16,639.9,662.31,639,662.31,162810
2059-03-17,664.2,670.5,656.1,657.9,105516
2059-03-18,654.3,664.2,652.95,654.84,52245
2059-03-19,656.1,661.5,654.39,659.79,37413
2059-03-20,660.15,666,658.35,659.43,47574
2059-03-21,664.2,686.43,664.2,678.51,105534
2059-03-22,678.6,679.5,651.51,656.64,106677
2059-03-23,657.45,661.05,644.4,650.79,60759
2059-03-24,648.9,669.6,643.5,668.7,52596
2059-03-25,669.6,672.75,663.3,665.46,36486
2059-03-26,664.29,677.7,661.5,671.94,36522
2059-03-27,670.5,675,666.09,667.44,27477
2059-03-28,662.76,669.6,657.9,659.79,64089
2059-03-29,662.4,671.85,661.5,670.5,28350
2059-03-30,666,678.6,665.55,676.26,42030
2059-03-31,681.3,703.26,680.4,702.63,91224
2059-04-01,707.85,717.75,702.9,717.48,71361
2059-04-02,720,726.3,716.85,725.4,17820
2059-04-03,724.5,729.9,724.5,724.5,1746
2059-04-04,725.4,735.3,721.8,726.66,1971
2059-04-05,728.55,737.55,727.65,737.1,1692
2059-04-06,724.5,736.2,724.5,736.2,999
2059-04-07,739.8,741.6,733.5,738,639
2059-04-08,724.59,742.5,724.59,733.5,1998
2059-04-09,737.91,737.91,729,733.5,486
2059-04-10,733.41,745.2,733.41,745.2,495
2059-04-11,749.7,749.7,744.3,748.71,1809
2059-04-12,749.25,749.25,744.12,744.12,1809
2059-04-13,716.85,716.85,693.72,703.71,25758
2059-04-14,676.71,693,676.71,682.2,22059
2059-04-15,680.85,684,675,681.03,14760
2059-04-16,684.9,691.2,679.5,680.22,10800
2059-04-17,679.05,685.8,676.8,680.85,9450
2059-04-18,686.25,707.85,681.3,700.47,15084
2059-04-19,702,706.95,690.75,691.02,10908
2059-04-20,692.1,692.1,680.4,681.84,7857
2059-04-21,677.25,688.05,675.45,676.35,6660
2059-04-22,674.1,679.5,671.4,673.02,4311
2059-04-23,670.05,670.05,652.5,655.65,15714
2059-04-24,659.7,660.6,649.8,653.22,8802
2059-04-25,652.5,661.95,651.6,654.75,6813
2059-04-26,658.8,659.7,655.2,657.99,3294
2059-04-27,656.1,658.35,643.5,643.86,14427
2059-04-28,637.2,639.9,629.1,633.6,12384
2059-04-29,633.15,641.7,632.25,634.05,13482
2059-04-30,635.85,649.8,629.37,648.45,12708
2059-05-01,651.6,667.35,651.6,663.48,14166
2059-05-02,664.2,669.15,655.02,661.77,6831
2059-05-03,658.35,658.8,651.15,652.59,4284
2059-05-04,640.8,644.85,631.8,643.32,9378
2059-05-05,650.7,660.6,650.7,656.46,6003
2059-05-06,661.5,661.95,654.75,660.51,5544
2059-05-07,660.51,668.25,660.51,668.07,4392
2059-05-08,677.7,684,675.9,677.07,11529
2059-05-09,675,676.8,666,667.62,7137
2059-05-10,672.3,677.25,670.5,674.64,7551
2059-05-11,671.85,675.45,669.6,672.12,3303
2059-05-12,669.6,675,666,666.45,4437
2059-05-13,669.6,681.75,666.9,681.03,6048
2059-05-14,681.75,681.75,674.55,675.27,5346
2059-05-15,672.3,679.5,671.4,674.1,3195
2059-05-16,663.75,667.8,659.7,660.6,5706
2059-05-17,662.85,662.85,643.5,651.6,9873
2059-05-18,649.35,650.25,643.95,648.99,8307
2059-05-19,640.8,661.05,640.17,660.6,6822
2059-05-20,665.1,675,664.2,672.84,8649
2059-05-21,666,673.65,664.2,670.5,8649
2059-05-22,667.35,670.05,662.85,665.1,1521
2059-05-23,673.2,675,657.45,664.83,5922
2059-05-24,661.5,663.75,658.35,661.5,2403
2059-05-25,658.8,658.8,654.3,656.55,3960
2059-05-26,665.1,669.6,657,657.9,5112
2059-05-27,654.75,664.65,654.3,663.12,7182
2059-05-28,666,667.8,659.25,659.7,5292
2059-05-29,659.7,666.45,658.35,661.68,3204
2059-05-30,657.54,661.05,657,657.18,4716
2059-05-31,657.9,666,656.1,664.74,3762
2059-06-01,666.45,674.55,666.45,674.1,6714
2059-06-02,674.91,676.35,666,666.09,5328
2059-06-03,664.83,666,646.2,646.92,2709
2059-06-04,655.2,655.2,648.9,653.4,243
2059-06-05,659.25,661.5,652.5,661.05,459
2059-06-06,660.6,662.4,638.37,638.37,432
2059-06-07,631.8,645.75,631.8,642.6,108
2059-06-08,643.05,645.75,639.9,639.9,144
2059-06-09,638.1,643.5,637.2,643.5,81
2059-06-10,645.75,652.95,645.75,652.95,27
2059-06-11,668.25,668.25,668.25,668.25,27
2059-06-12,663.3,668.25,663.3,668.25,36
2059-06-13,661.05,679.5,658.8,658.8,36
2059-06-14,664.2,664.2,648.9,654.12,100359
2059-06-15,644.4,649.8,640.08,642.24,85932
2059-06-16,641.7,648.9,639.99,643.05,53343
2059-06-17,643.05,643.5,620.1,622.35,175482
2059-06-18,622.35,627.75,612,612.27,148329
2059-06-19,612,613.8,606.6,611.64,106650
2059-06-20,616.5,620.1,614.16,619.29,59202
2059-06-21,618.75,623.52,618.3,622.8,39204
2059-06-22,621,621,601.65,606.24,102987
2059-06-23,611.55,614.25,607.95,613.08,37062
2059-06-24,616.05,617.04,602.1,608.04,52209
2059-06-25,605.25,618.3,599.04,612.63,79956
2059-06-26,614.16,616.95,609.48,613.62,30141
2059-06-27,618.75,619.2,598.95,604.08,80811
2059-06-28,605.7,610.65,600.75,609.93,46026
2059-06-29,611.55,615.51,610.2,611.64,38799
2059-06-30,612.9,614.07,605.7,611.01,37593
2059-07-01,613.8,619.2,610.2,616.14,66843
2059-07-02,616.5,617.85,608.85,609.57,37422
2059-07-03,611.55,613.8,606.6,613.08,33354
2059-07-04,617.85,629.01,616.5,625.05,103707
2059-07-05,621.45,623.7,614.25,622.35,54864
2059-07-06,624.6,624.6,606.6,606.87,67671
2059-07-07,610.2,610.2,598.5,609.57,63306
2059-07-08,609.93,614.25,606.6,612.18,93924
2059-07-09,612,612,589.05,590.04,94860
2059-07-10,586.35,587.7,571.5,572.22,72558
2059-07-11,571.05,584.1,571.05,582.3,68553
2059-07-12,585.9,591.3,580.5,581.13,67275
2059-07-13,585,593.55,558,560.25,78867
2059-07-14,564.3,564.3,541.35,541.8,12699
2059-07-15,542.7,547.2,541.8,542.52,4320
2059-07-16,544.5,550.8,544.5,548.1,2169
2059-07-17,555.3,558,548.55,549.45,1035
2059-07-18,555.75,555.75,549,551.7,549
2059-07-19,545.4,558,544.95,555.75,1107
2059-07-20,558,558,540.9,545.4,495
2059-07-21,543.6,549.9,543.6,549,441
2059-07-22,549,549,540.9,541.8,495
2059-07-23,549,549.9,541.53,541.53,495
2059-07-24,571.5,571.5,563.4,564.48,33885
2059-07-25,564.75,571.5,559.8,562.86,70353
2059-07-26,554.4,555.75,547.65,554.04,105723
2059-07-27,556.65,559.62,551.25,559.26,31878
2059-07-28,557.1,557.1,551.25,551.43,31347
2059-07-29,551.43,563.4,543.15,562.05,89829
2059-07-30,557.55,559.44,552.15,555.3,35730
2059-07-31,556.65,561.15,554.49,559.53,26757
2059-08-01,549.9,551.7,548.1,551.07,28143
2059-08-02,556.2,556.2,535.14,539.55,66420
2059-08-03,540.45,542.25,539.1,539.46,12483
2059-08-04,536.85,546.75,535.05,542.52,33939
2059-08-05,542.52,550.35,541.35,545.85,35370
2059-08-06,548.1,549.45,543.15,543.96,22599
2059-08-07,541.8,545.85,538.2,543.24,25236
2059-08-08,541.35,541.8,527.49,531.27,59607
2059-08-09,528.57,544.14,526.5,542.07,68553
2059-08-10,539.1,544.05,537.75,539.73,32994
2059-08-11,540.9,542.16,527.85,529.56,55899
2059-08-12,532.35,538.65,530.55,533.61,33867
2059-08-13,533.7,536.85,530.1,531.36,22545
2059-08-14,531,544.5,531,536.49,56772
2059-08-15,538.65,539.1,524.7,530.82,66573
2059-08-16,535.5,535.5,527.4,533.25,26514
2059-08-17,533.16,537.75,532.8,535.77,22041
2059-08-18,536.85,539.1,530.1,530.19,24057
2059-08-19,530.1,538.2,526.95,534.06,47214
2059-08-20,531.9,536.4,531.45,534.42,20988
2059-08-21,535.5,535.95,526.5,526.86,48942
2059-08-22,526.05,528.75,516.15,516.33,88587
2059-08-23,520.11,525.51,518.85,524.25,64494
2059-08-24,524.25,530.91,524.25,530.55,41427
2059-08-25,526.5,553.5,525.6,549.45,148122
2059-08-26,549,553.5,540.9,546.12,62289
2059-08-27,547.2,547.65,542.7,545.58,28440
2059-08-28,548.82,551.25,538.2,540.72,52146
2059-08-29,540.72,546.75,539.19,543.51,37314
2059-08-30,544.95,544.95,526.5,532.17,84969
2059-08-31,534.6,537.12,532.35,534.69,34209
2059-09-01,540,547.2,534.6,537.93,58914
2059-09-02,535.95,538.65,519.75,521.01,86832
2059-09-03,522,526.05,517.95,522.9,46206
2059-09-04,513,519.75,504,508.68,78840
2059-09-05,513,513.9,507.15,509.58,40068
2059-09-06,508.5,514.8,507.33,510.66,85725
2059-09-07,510.66,524.7,509.85,518.67,80865
2059-09-08,514.35,532.71,514.35,523.71,48942
2059-09-09,527.4,550.71,525.15,540.81,78543
2059-09-10,544.95,585,544.95,564.12,23742
2059-09-11,569.25,571.5,562.5,569.25,12780
2059-09-12,573.3,576,570.6,576,4563
2059-09-13,580.5,582.75,574.2,578.07,1422
2059-09-14,576.99,578.25,572.85,574.02,1125
2059-09-15,573.75,582.75,572.4,582.75,873
2059-09-16,582.75,594,582.75,592.38,1485
2059-09-17,592.02,596.25,591.75,594.45,657
2059-09-18,598.5,599.4,585,599.4,711
2059-09-19,600.75,600.75,598.5,600.3,414
2059-09-20,600.3,603,598.5,601.92,603
2059-09-21,600.3,603,549,554.67,9
2059-09-22,548.1,553.5,545.4,552.33,33084
2059-09-23,555.3,572.85,554.85,562.5,117738
2059-09-24,562.5,562.5,549.9,550.44,45054
2059-09-25,547.2,549.45,541.8,547.74,32391
2059-09-26,552.15,554.4,547.56,550.53,21816
2059-09-27,551.25,555.75,549,552.78,22752
2059-09-28,552.6,552.6,547.65,550.44,14742
2059-09-29,548.55,551.25,547.65,548.64,18108
2059-09-30,565.2,565.83,554.4,560.43,46674
2059-10-01,562.05,562.5,551.7,553.68,39078
2059-10-02,552.6,567,549.9,561.6,84699
2059-10-03,562.05,563.4,551.25,551.61,37188
2059-10-04,546.75,548.1,531,533.16,89235
2059-10-05,539.1,540,533.25,533.61,33597
2059-10-06,535.5,538.2,527.4,535.86,34974
2059-10-07,537.48,540,535.95,538.65,16848
2059-10-08,540.45,544.05,533.25,540.81,34974
2059-10-09,548.1,549,537.3,547.29,39492
2059-10-10,546.75,552.15,544.5,547.65,47493
2059-10-11,543.6,560.7,542.25,557.19,89163
2059-10-12,556.2,562.5,549.45,550.89,59337
2059-10-13,548.55,552.6,543.6,544.32,26865
2059-10-14,543.15,545.4,539.1,541.8,39861
2059-10-15,540.45,548.1,539.55,540.63,37152
2059-10-16,538.65,540.45,534.6,535.77,47574
2059-10-17,535.5,535.5,517.95,519.21,90531
2059-10-18,521.73,522.45,507.6,508.68,54450
2059-10-19,513,516.6,509.4,514.98,39915
2059-10-20,515.25,528.75,514.8,515.25,47448
2059-10-21,517.5,519.75,509.4,510.3,34083
2059-10-22,513,526.5,502.65,521.37,57384
2059-10-23,518.4,525.6,518.4,520.65,3681
2059-10-24,520.65,528.3,520.65,527.22,4023
2059-10-25,527.85,540,524.25,540,1098
2059-10-26,540,549,540,549,1188
2059-10-27,558,558,540.9,542.7,963
2059-10-28,540.9,540.9,533.25,536.67,1566
2059-10-29,536.4,536.67,532.8,532.8,90
2059-10-30,535.68,535.68,517.5,522.9,144
2059-10-31,522.9,526.5,522.9,524.34,144
2059-11-01,536.4,544.05,535.95,542.61,35379
2059-11-02,542.25,543.6,535.95,541.8,24327
2059-11-03,543.6,545.85,535.95,537.39,25812
2059-11-04,531,531,513.45,514.44,145935
2059-11-05,517.32,521.55,514.8,520.83,68841
2059-11-06,520.65,524.25,515.25,519.66,42795
2059-11-07,517.5,527.85,517.05,523.17,35523
2059-11-08,523.17,523.8,515.7,517.41,29520
2059-11-09,520.74,522.9,511.2,521.37,56412
2059-11-10,518.4,520.2,516.06,518.22,11574
2059-11-11,515.7,515.7,506.25,509.13,52866
2059-11-12,506.7,519.3,506.25,518.4,42750
2059-11-13,519.3,522.9,513.45,514.89,32787
2059-11-14,512.1,518.85,511.2,512.73,26892
2059-11-15,513.81,522,511.2,519.66,35379
2059-11-16,518.4,525.15,514.35,520.47,42975
2059-11-17,522.9,528.3,518.85,523.89,49221
2059-11-18,522.9,526.5,517.95,521.19,35460
2059-11-19,520.2,520.2,512.1,517.77,41877
2059-11-20,519.66,524.16,519.3,521.73,30420
2059-11-21,523.8,525.6,514.53,517.32,35334
2059-11-22,518.4,519.75,515.25,516.78,34299
2059-11-23,515.25,521.1,505.8,506.79,62451
2059-11-24,507.15,508.05,498.15,500.22,74718
2059-11-25,502.2,508.05,501.84,507.51,35397
2059-11-26,508.5,510.3,504.9,509.94,44334
2059-11-27,506.7,506.7,495.9,497.34,73953
2059-11-28,498.24,499.95,488.7,488.79,56475
2059-11-29,487.53,497.25,483.75,495.27,47808
2059-11-30,495.9,503.55,495,498.6,72639
2059-12-01,496.8,501.66,488.25,489.15,46872
2059-12-02,477.9,486,462.15,462.87,100818
2059-12-03,471.15,475.2,469.35,471.06,8307
2059-12-04,471.69,475.2,463.05,463.59,6813
2059-12-05,463.59,464.4,450.9,450.9,2853
2059-12-06,468,468,446.85,451.35,1089
2059-12-07,449.1,457.2,449.1,450.9,765
2059-12-08,455.4,455.4,441,445.5,342
2059-12-09,449.82,450,445.5,447.3,378
2059-12-10,447.3,450,429.75,440.1,1503
2059-12-11,441,448.2,434.25,438.75,540
2059-12-12,443.7,445.5,432.9,435.33,90
2059-12-13,459.9,460.8,450,450.09,9360
2059-12-14,450.9,450.9,435.15,436.05,30015
2059-12-15,439.65,446.76,439.2,445.77,16155
2059-12-16,445.95,445.95,435.6,436.95,8208
2059-12-17,441.9,444.15,438.12,440.55,5238
2059-12-18,442.35,447.3,441.09,445.68,6255
2059-12-19,450,459,449.1,453.96,11889
2059-12-20,460.71,461.25,445.5,449.01,11421
2059-12-21,463.5,469.8,459.9,468.09,6012
2059-12-22,463.95,464.4,455.85,457.65,12366
2059-12-23,453.15,457.65,452.25,457.38,5211
2059-12-24,454.5,455.4,448.83,450.45,12114
2059-12-25,450.9,467.1,448.65,463.14,12330
2059-12-26,461.34,472.95,460.89,471.42,14391
2059-12-27,474.75,475.65,463.5,464.13,20007
2059-12-28,468,468,456.3,461.79,8946
2059-12-29,461.7,468,458.1,464.31,8748
2059-12-30,464.04,467.55,461.7,463.32,6759
2059-12-31,464.4,470.25,460.35,468.81,5652
2060-01-01,470.7,476.1,470.25,476.01,10647
2060-01-02,476.55,477,465.3,466.29,10602
2060-01-03,466.29,469.8,462.6,465.75,8316
2060-01-04,472.5,481.5,472.5,478.35,12222
2060-01-05,477.9,477.9,469.35,476.1,8955
2060-01-06,477.9,483.3,477.9,483.12,8640
2060-01-07,484.2,484.65,479.7,482.94,5526
2060-01-08,482.4,483.75,480.15,481.05,3447
2060-01-09,479.7,483.75,476.1,476.46,7740
2060-01-10,476.1,476.1,469.35,470.07,6003
2060-01-11,466.2,466.2,458.1,460.17,13356
2060-01-12,459.45,462.6,456.75,457.74,6003
2060-01-13,453.6,456.3,450,454.77,11862
2060-01-14,451.8,458.1,450,457.2,4599
2060-01-15,456.75,457.2,447.3,448.29,6057
2060-01-16,445.5,446.4,438.3,440.1,9423
2060-01-17,441,449.37,440.1,446.76,13275
2060-01-18,444.6,448.65,442.8,447.21,2853
2060-01-19,449.37,450.9,444.15,445.5,2016
2060-01-20,445.5,452.7,443.25,452.07,3501
2060-01-21,452.07,459.9,452.07,458.1,12483
2060-01-22,459.99,460.8,455.4,456.3,3231
2060-01-23,456.75,462.6,456.75,460.26,13329
2060-01-24,468,472.5,466.65,469.98,12825
2060-01-25,473.4,476.1,471.6,476.1,12069
2060-01-26,479.7,480.6,455.4,467.1,9621
2060-01-27,468.9,468.9,460.35,462.87,4275
2060-01-28,460.8,463.5,459.45,461.7,2673
2060-01-29,459,463.5,456.3,463.5,2385
2060-01-30,463.59,468,459.45,460.8,5256
2060-01-31,450,458.55,449.55,450.81,12996
2060-02-01,447.75,458.1,447.75,456.75,1710
2060-02-02,459,461.7,457.65,461.97,1035
2060-02-03,463.5,465.3,459,465.57,513
2060-02-04,464.4,466.65,463.5,465.75,279
2060-02-05,466.2,466.2,456.75,451.35,198
2060-02-06,451.35,455.4,451.35,452.97,63
2060-02-07,454.5,454.5,448.65,448.65,225
2060-02-08,450,450,436.5,441.45,36
2060-02-09,445.05,459,441,448.11,63
2060-02-10,485.28,489.6,477.45,481.77,109170
2060-02-11,479.7,485.1,476.55,484.2,50688
2060-02-12,486,492.3,483.3,492.03,87390
2060-02-13,495.45,496.8,489.6,490.59,117459
2060-02-14,488.7,490.05,484.2,488.07,39996
2060-02-15,489.51,492.3,483.3,483.57,29475
2060-02-16,482.4,487.8,480.15,483.66,43794
2060-02-17,484.2,486,477.63,478.08,40320
2060-02-18,478.08,481.05,475.2,479.25,46593
2060-02-19,479.25,481.41,473.4,480.33,40977
2060-02-20,478.8,483.3,478.35,480.06,32814
2060-02-21,479.7,481.05,474.75,475.47,49023
2060-02-22,475.47,483.3,474.75,480.87,56466
2060-02-23,483.3,484.02,471.6,472.59,82530
2060-02-24,472.59,474.75,469.89,470.43,52497
2060-02-25,470.43,472.95,468.45,469.26,50661
2060-02-26,469.8,472.95,468.9,472.14,37593
2060-02-27,470.7,471.15,465.84,466.29,61245
2060-02-28,466.2,469.8,465.39,465.48,43983
2060-02-29,466.2,467.55,459.45,459.99,89874
2060-03-01,459.9,463.95,453.24,453.6,125811
2060-03-02,453.6,459.9,453.6,457.56,79326
2060-03-03,458.1,459,448.74,457.47,95157
2060-03-04,459,460.71,454.59,456.12,44136
2060-03-05,457.2,457.92,449.64,455.04,63684
2060-03-06,455.4,455.85,441.99,442.98,119826
2060-03-07,441.9,447.3,439.65,443.43,71811
2060-03-08,445.41,447.75,438.39,445.05,83538
2060-03-09,441.9,445.5,438.84,439.29,108846
2060-03-10,441.45,453.6,441,451.08,24912
2060-03-11,454.5,455.85,445.5,445.5,8730
2060-03-12,442.8,450,442.8,448.65,3231
2060-03-13,446.85,450.9,446.4,449.37,2367
2060-03-14,442.8,445.5,438.3,438.93,1134
2060-03-15,437.58,441,432,440.55,558
2060-03-16,440.55,442.35,439.65,439.38,621
2060-03-17,441,441,432,433.35,504
2060-03-18,436.5,438.75,429.75,432.72,747
2060-03-19,434.7,440.55,431.1,435.78,315
2060-03-20,453.51,453.51,446.85,450.72,29655
2060-03-21,455.4,455.85,448.2,449.1,30195
2060-03-22,447.75,454.05,447.3,449.55,26082
2060-03-23,448.2,451.8,446.13,450.09,29673
2060-03-24,451.35,452.7,448.65,451.17,35235
2060-03-25,451.8,452.25,447.3,447.39,36342
2060-03-26,447.75,448.74,439.11,439.92,56376
2060-03-27,441.45,443.25,439.2,442.35,21546
2060-03-28,441,445.95,440.1,444.87,29367
2060-03-29,444.6,446.85,442.8,443.97,24327
2060-03-30,444.6,449.1,443.7,447.66,27441
2060-03-31,449.37,451.8,439.2,439.74,31518
2060-04-01,439.2,442.35,439.2,440.28,19656
2060-04-02,440.01,447.75,439.56,446.49,31086
2060-04-03,448.65,459,446.4,456.66,76608
2060-04-04,454.5,459.9,453.15,459.63,72306
2060-04-05,458.1,458.73,452.25,456.57,42390
2060-04-06,456.75,466.56,456.75,464.04,94185
2060-04-07,467.1,468.9,463.95,468.72,65232
2060-04-08,468.72,486.45,467.1,485.64,174510
2060-04-09,485.01,485.55,478.8,482.04,75150
2060-04-10,482.4,487.8,479.79,487.62,78291
2060-04-11,487.8,491.4,482.85,483.48,103104
2060-04-12,484.38,493.2,480.6,492.75,75726
2060-04-13,494.28,502.65,491.85,496.08,134838
2060-04-14,495,495.9,488.34,492.84,47430
2060-04-15,495.9,519.84,495.9,519.75,167688
2060-04-16,518.85,520.2,509.4,516.96,80451
2060-04-17,521.1,527.4,502.2,505.35,110259
2060-04-18,506.7,513.45,502.65,507.15,37800
2060-04-19,505.35,522,504.9,520.74,60804
2060-04-20,521.1,528.75,510.3,516.78,60498
2060-04-21,516.6,521.1,509.04,517.77,50103
2060-04-22,517.5,520.2,512.1,517.05,36495
2060-04-23,512.1,521.1,508.05,520.74,56151
2060-04-24,516.15,520.2,511.65,514.17,36387
2060-04-25,515.25,517.5,512.1,513.36,48294
2060-04-26,516.6,517.5,501.3,504.81,92079
2060-04-27,502.74,507.6,496.89,504.72,69462
2060-04-28,502.65,507.42,500.85,505.62,55134
2060-04-29,499.5,503.1,497.25,497.7,53478
2060-04-30,497.7,503.1,495.45,502.2,90486
2060-05-01,502.2,520.2,500.85,517.86,111357
2060-05-02,515.7,519.3,512.1,512.73,61677
2060-05-03,510.75,531.9,509.85,515.34,77778
2060-05-04,513,513,501.39,501.66,78201
2060-05-05,497.25,505.35,493.2,498.6,49428
2060-05-06,502.2,508.5,498.69,499.23,36162
2060-05-07,503.55,515.16,499.5,513.81,65142
2060-05-08,517.5,532.8,509.4,529.2,68823
