"Index","Open","High","Low","Close","Volume"
2059-05-21,242,243.5,234,236.5,276
2059-05-22,239,239.5,238,237.8,152
2059-05-23,239,246,239,244.1,200
2059-05-24,246,246,238,239,262
2059-05-25,237.6,238.8,234,234,556
2059-05-26,233,234,221,221.9,896
2059-05-27,221.5,223.5,214,214,248
2059-05-28,217,220,217,222.6,60
2059-05-29,223,223,216,222.5,242
2059-05-30,221,222,216,216,356
2059-05-31,216,216,208,209,120
2059-06-01,203,207.9,203,205.7,8802
2059-06-02,208,209,200.5,206.1,13350
2059-06-03,206,210,204.8,208,9488
2059-06-04,211,211.8,205.5,209.3,8630
2059-06-05,214,218.4,214,216.7,16272
2059-06-06,217,217,211,211.4,11352
2059-06-07,210,212,208.5,210.3,7486
2059-06-08,209,213.5,204.4,205.4,14242
2059-06-09,203,209,199,206.9,12740
2059-06-10,205.8,210.8,205.5,207.6,6914
2059-06-11,209,211.8,207.6,211,7452
2059-06-12,211,216,211.2,214.7,10450
2059-06-13,218,224,218,222.9,21916
2059-06-14,223.5,223.8,216.2,217,11050
2059-06-15,205.7,208.4,205.2,208.3,8346
2059-06-16,208.5,209.8,205.6,209.4,7258
2059-06-17,209,215,208.6,213.7,11956
2059-06-18,211.5,212.5,205.5,209,10382
2059-06-19,208.5,215.5,207,213.5,9624
2059-06-20,215,216,205.5,207.9,10668
2059-06-21,208.5,211.4,207.2,210.7,7532
2059-06-22,211,215.8,209,213.5,11844
2059-06-23,213,215.5,211.2,213.7,6804
2059-06-24,214,221.5,212.5,220.6,15520
2059-06-25,220.6,225,208,210.7,21736
2059-06-26,213,215,210.6,212.8,8380
2059-06-27,213,215.6,211.6,214.8,6414
2059-06-28,216,224,212,220,18212
2059-06-29,224,241,224,239.4,27352
2059-06-30,243,258.5,238,257.9,29778
2059-07-01,252,256.4,242,249.3,22082
2059-07-02,252,254,244,248.7,11500
2059-07-03,248,252.2,245,245.9,9238
2059-07-04,248,248,238.5,239.3,8670
2059-07-05,238,239.9,232,233.7,11436
2059-07-06,234,235.5,230.2,231.2,6070
2059-07-07,229,230.5,225.6,226.7,12668
2059-07-08,225,226,223,225.1,9718
2059-07-09,222,229.4,221.2,228,7644
2059-07-10,230,230.5,223.6,224.7,11402
2059-07-11,224,224,217.5,221.2,3698
2059-07-12,221,222.5,217.5,221.9,1964
2059-07-13,221.5,224,219.4,221,1188
2059-07-14,219,219,216,216.7,1052
2059-07-15,218.5,220,217,220,922
2059-07-16,220.5,227.6,220,226.3,1510
2059-07-17,228,228,221,224.6,296
2059-07-18,224.5,226,222.5,222.5,458
2059-07-19,222,228,222,226.7,392
2059-07-20,229.5,234,229.5,231.6,188
2059-07-21,234,234,227,227.3,286
2059-07-22,229,229.5,226,226.5,224
2059-07-23,226.5,229,226,228,114
2059-07-24,226.5,226.5,223,224.5,542
2059-07-25,225,234.5,225,230,126
2059-07-26,231,231.5,229.6,231.2,78
2059-07-27,232,236,231.2,235.7,190
2059-07-28,238,240,238,239.5,122
2059-07-29,237,240,237,239,86
2059-07-30,238.5,241,236.2,237,116
2059-07-31,229,235.5,226.5,233.5,100
2059-08-01,229.5,235.4,228.5,232.1,9874
2059-08-02,232,236,231,235.5,6428
2059-08-03,235,235.8,227.5,228.2,5108
2059-08-04,228,230.5,227.6,230.2,4968
2059-08-05,230,235.8,230,233.6,8528
2059-08-06,235,236,232.5,234.3,6816
2059-08-07,235,236,232.8,235.5,3136
2059-08-08,233,247,233,245.2,22002
2059-08-09,245.5,250,232,238,21306
2059-08-10,240,240.5,234.2,235,8894
2059-08-11,235.6,237.5,233.2,237.3,9126
2059-08-12,235,239.5,234.5,239.3,8318
2059-08-13,238,241,234,239.9,11058
2059-08-14,239,245,234,234.3,16152
2059-08-15,228,244,226,240.6,28054
2059-08-16,238,241.8,236.5,236.6,8950
2059-08-17,232,235,230,231.1,12496
2059-08-18,228.5,229.4,212,213.1,39784
2059-08-19,214,216.5,211.7,213.1,33232
2059-08-20,217,217,212,212,16664
2059-08-21,213,214,208,211,18330
2059-08-22,212.5,215.5,211.5,211.6,7968
2059-08-23,216,216,211.6,213.7,10362
2059-08-24,214.5,214.5,207,207.6,15748
2059-08-25,206,209.8,205.6,206.8,12990
2059-08-26,204.8,208,204.5,207.8,9166
2059-08-27,212,215,208.5,211.1,11576
2059-08-28,213,213.4,210.5,212.9,7286
2059-08-29,215,215,208.5,211,10406
2059-08-30,211.5,211.5,204.5,207.8,14632
2059-08-31,209,210,207.1,208.8,9456
2059-09-01,209,211.5,207.5,208,9216
2059-09-02,208,209,204,206,11592
2059-09-03,205,208.5,205,207,10600
2059-09-04,207,217.5,206.5,213.5,22750
2059-09-05,212,213.8,211.5,211.8,11632
2059-09-06,214,214.3,201.5,201.9,17028
2059-09-07,203,206,202.5,205.1,13952
2059-09-08,206,208,203,206.7,3680
2059-09-09,206.2,207.5,206,206.5,1302
2059-09-10,206.5,209,204,205.6,1218
2059-09-11,205,218,204.5,211.8,2086
2059-09-12,212.5,213,211.7,212,524
2059-09-13,212,213,206.4,206.7,978
2059-09-14,207.6,208.5,203.5,205.4,646
2059-09-15,208,208,205.4,205.7,626
2059-09-16,205,207.2,204.5,206.8,754
2059-09-17,206,207,199.6,200,1140
2059-09-18,199.6,206,199,203.4,660
2059-09-19,209,210.5,207.5,210.5,94
2059-09-20,211.5,216,206.2,206.2,80
2059-09-21,206.5,210,206.5,208.8,56
2059-09-22,211,212,208,209,162
2059-09-23,213,213,210.5,211.2,172
2059-09-24,210,210,209.8,208.5,114
2059-09-25,208.3,208.3,205,205.8,90
2059-09-26,210,210,209.4,210.1,162
2059-09-27,209,211,209,213.8,74
2059-09-28,209.7,210,205.5,205.1,102
2059-09-29,206.3,207,201.5,203,50
2059-09-30,201,205.5,200.6,201.9,14572
2059-10-01,202,205.8,202,203.8,12222
2059-10-02,203.5,210.5,203.2,208.4,19202
2059-10-03,209,220,207.7,218.4,29642
2059-10-04,218,226,215,225.6,43062
2059-10-05,222,226.7,219.6,224.2,23460
2059-10-06,223.5,223.8,217,219.4,14264
2059-10-07,221,221,218.2,220.1,7182
2059-10-08,219.5,219.8,213,214.6,8614
2059-10-09,214.6,215.4,211.6,212.8,9810
2059-10-10,214,214,205,205.2,19176
2059-10-11,205,205.8,193,195.4,21826
2059-10-12,197,198.4,191,197.9,14460
2059-10-13,199,199,194,195,7784
2059-10-14,197,199,194.5,195.1,10778
2059-10-15,196,199.6,196,197.8,7196
2059-10-16,197.8,198.7,196.6,196.9,5306
2059-10-17,197,202.5,197,199,9066
2059-10-18,200,207.5,200,204.2,9562
2059-10-19,205,205,199,200,6666
2059-10-20,199,201.4,198.5,198.8,10914
2059-10-21,200,200.2,193,193.9,2972
2059-10-22,195,197.5,193,195,2696
2059-10-23,196,200.5,196,198.5,708
2059-10-24,199.2,201,197.4,200.4,628
2059-10-25,201,204,197.5,200.8,498
2059-10-26,200.8,208.2,200,208,834
2059-10-27,209,210,206.5,207.6,280
2059-10-28,206,206,203.6,205.1,292
2059-10-29,206,206,202,203,486
2059-10-30,205.6,207,205.6,207,258
2059-10-31,207,207,202,205.8,254
2059-11-01,207,207,204,204.7,198
2059-11-02,206,210,206,210,144
2059-11-03,212,215,209.5,214.4,128
2059-11-04,212,213,211,212.3,704
2059-11-05,211,211,207.3,207.3,898
2059-11-06,208,215.5,207,214.7,410
2059-11-07,215,218.8,215,217,828
2059-11-08,217.5,221.8,217,219.8,300
2059-11-09,242,246,238,240,25616
2059-11-10,236,241,232,238.2,17948
2059-11-11,234,239,232.5,238.8,11056
2059-11-12,237.5,240.5,234,238.7,10848
2059-11-13,237,250.5,236.2,249.8,21594
2059-11-14,247.5,254,244,246.1,19738
2059-11-15,247.5,244,233.5,243.2,2
2059-11-16,238,242,236,241.7,10326
2059-11-17,243,250,240,243,15540
2059-11-18,242,248.4,240.6,246.1,13138
2059-11-19,246,246,236.5,240,12768
2059-11-20,233,233,223.5,224,20838
2059-11-21,220,222,208.5,211.4,30062
2059-11-22,212,215,208,212.8,11022
2059-11-23,211.5,213.8,210.8,211.1,6230
2059-11-24,213,214.8,210.6,211.6,7602
2059-11-25,210,210,206,208.6,8682
2059-11-26,209,210.4,207.6,207.9,13286
2059-11-27,210,213.4,209,210.6,9128
2059-11-28,210,212.4,209.3,210.7,9676
2059-11-29,209.5,213.8,209.5,211.8,6996
2059-11-30,209,209.2,206.5,207,8752
2059-12-01,206.5,212.5,206,211.1,3706
2059-12-02,212,213.4,210,210.6,920
2059-12-03,210.6,210.6,205.6,206.5,4674
2059-12-04,207.2,208,202,202,2110
2059-12-05,201,203,199.7,200.5,1206
2059-12-06,201,204,197.6,202.6,626
2059-12-07,204,208.6,204,202.8,494
2059-12-08,203.4,203.4,201,200.3,262
2059-12-09,202,202,197,195.9,182
2059-12-10,197,197,184,184.1,398
2059-12-11,186,189.8,185.4,187.5,162
2059-12-12,189,195,189,192.3,146
2059-12-13,195,195.6,195,195,244
2059-12-14,190,190,185,185.1,90
2059-12-15,186.2,187.3,186,187.3,100
2059-12-16,190,194,190,191.3,42
2059-12-17,193.5,193.5,187.5,187.7,144
2059-12-18,188.5,188.5,185.5,185.4,100
2059-12-19,192.3,192.3,190,189.5,42
2059-12-20,189,190,185,188.7,86
2059-12-21,198,198,189.2,189.6,7810
2059-12-22,191,192.8,190,192.1,6646
2059-12-23,193,195.5,191.4,195.2,9174
2059-12-24,196.2,196.8,187.6,192.2,15394
2059-12-25,191,192,188.8,190.2,8464
2059-12-26,188,188,181,182.2,17586
2059-12-27,180.8,190,180.8,187.5,15678
2059-12-28,189,189.4,186,187,8670
2059-12-29,188,191.8,185.6,187.5,13124
2059-12-30,188,190.5,186.2,188.3,6530
2059-12-31,189,189.5,184,185.8,8590
2060-01-01,186,189.4,185.8,188.5,6532
2060-01-02,189.1,189.8,186.5,187.5,7536
2060-01-03,189,193.8,189,193.4,14328
2060-01-04,193.5,195.8,187,187.5,13998
2060-01-05,194,204,194,197.2,24694
2060-01-06,192,192,178.6,179.5,18676
2060-01-07,183,184.9,179,180.7,12082
2060-01-08,183,183.5,179.5,180,9706
2060-01-09,180.5,182.5,177,177.6,11196
2060-01-10,178,178.5,173.5,176.7,16080
2060-01-11,175.5,181.2,175.5,179.3,3896
2060-01-12,179.4,181,177.4,177.6,1380
2060-01-13,177.5,180,176.2,178.7,776
2060-01-14,177.5,179.4,175.5,176,1596
2060-01-15,176.5,177,174.2,176,472
2060-01-16,175.2,176.5,168,169.6,538
2060-01-17,171,173,170.4,172.5,362
2060-01-18,176,182.5,176,182,728
2060-01-19,184,186,178,180.9,294
2060-01-20,182,182.5,177.8,177.8,208
2060-01-21,178.5,178.5,173.7,174.5,146
2060-01-22,175,176,173.6,175.8,96
2060-01-23,174,174,168,168.3,118
2060-01-24,168,168,161.9,163.5,94
2060-01-25,164.5,164.5,162.8,164.6,24
2060-01-26,166,166,163.4,165.8,50
2060-01-27,166.5,166.5,161.8,162.2,80
2060-01-28,163,164,163,163,96
2060-01-29,164.5,164.5,161.6,161.6,76
2060-01-30,160.5,162,160.3,160.6,104
2060-01-31,163.6,167,162.6,166.4,9006
2060-02-01,167,168.5,161.6,168.1,15214
2060-02-02,168,171.4,166.6,168.8,9928
2060-02-03,168,170.8,167.4,169.9,8582
2060-02-04,172,174,171.2,173.4,12130
2060-02-05,174.5,174.8,164.5,164.9,15166
2060-02-06,163.5,164.9,160,162.7,14058
2060-02-07,164,166.8,163.2,165.7,7780
2060-02-08,165,171.5,164.3,170.1,18652
2060-02-09,172,173.6,169.6,170.6,7466
2060-02-10,168.5,171.6,168.2,170.2,8502
2060-02-11,184,193.6,184,193.1,26624
2060-02-12,200,240,200,238.7,64868
2060-02-13,235,236,207.6,214.2,34966
2060-02-14,218,221.8,211,216.8,16700
2060-02-15,200,200,182,191.2,21828
2060-02-16,195,197.5,186.3,195.3,13192
2060-02-17,190,194,187,190.8,10574
2060-02-18,188,188.8,179.2,181.2,13978
2060-02-19,176,186,175.5,185.8,10412
2060-02-20,184.2,201.8,184.1,199.5,12278
2060-02-21,192,197.5,185,190.6,12894
2060-02-22,182,193.4,182,191.3,10050
2060-02-23,193,199,191.6,193.4,7946
2060-02-24,197,206.4,196.5,200.4,10944
2060-02-25,210,227,210,220.7,14956
2060-02-26,217,217,207,207.7,10622
2060-02-27,208,214.5,203.6,210.3,12972
2060-02-28,210,215,208,211.9,8758
2060-02-29,206,212,205.2,209.9,10244
2060-03-01,222,230.5,215.5,221.8,12874
2060-03-02,223,231.6,223,226.8,12868
2060-03-03,238,240,221,224,11948
2060-03-04,238,249.5,235.6,245,18176
2060-03-05,254,259,247,257.6,10672
2060-03-06,252,260.5,248,251,12034
2060-03-07,254,254.5,247,250.1,13486
2060-03-08,245,246,216.4,223.9,4256
2060-03-09,226,227,218.5,220,2246
2060-03-10,223,226.5,219,220.6,744
2060-03-11,217,217,212,214.2,966
2060-03-12,216.6,217,211,213.5,528
2060-03-13,216.5,228.5,216.5,228.5,490
2060-03-14,236,249.5,236,260.7,242
2060-03-15,260,264,250,254.5,320
2060-03-16,259,290,259,268,220
2060-03-17,279.8,283.8,274,283.6,152
2060-03-18,272,272,257.3,262.7,228
2060-03-19,262,262,256,260.8,94
2060-03-20,260,260,250,250.8,220
2060-03-21,242,242,235,240,176
2060-03-22,244,244,238,247,62
2060-03-23,238.8,241.5,238.8,242.3,54
2060-03-24,244,244,233.5,240,86
2060-03-25,242,253,242,251.7,64
2060-03-26,254,255,253,256.5,40
2060-03-27,256,258.5,251,257.3,118
2060-03-28,264,264,235,241.4,26494
2060-03-29,235,242,230.7,235.3,14152
2060-03-30,237,243.8,235.5,242.5,7814
2060-03-31,246,246,242.6,244.3,3498
2060-04-01,245,245.5,237.7,238,5314
2060-04-02,239,240.5,235.6,240,5560
2060-04-03,238.5,252,238.5,251.8,8636
2060-04-04,248,248,232.2,233,13282
2060-04-05,233,241,231.5,232.5,10986
2060-04-06,230,242,230,237.2,12332
2060-04-07,238,242.8,233,233.7,10190
2060-04-08,235.5,235.5,227.6,228.3,13712
2060-04-09,252,252,233.4,235.1,15000
2060-04-10,231,236.5,231,235.6,7954
2060-04-11,236,241,233.8,237.9,10370
2060-04-12,240,240,235,237.1,7436
2060-04-13,236,240.5,224.5,225.1,20232
2060-04-14,224,236.5,221.2,231.5,14730
2060-04-15,233,236.5,229.5,233.4,13254
2060-04-16,236.5,237.6,223.4,224,17670
2060-04-17,224,227,221.6,222.4,11252
2060-04-18,222,228.8,221.9,223.8,11644
2060-04-19,223.8,227.4,223.2,225.7,8030
2060-04-20,226,230.6,223.8,230.3,11594
2060-04-21,229.5,232.8,225.6,229.2,10956
2060-04-22,230.3,230.8,227.4,229.4,6670
2060-04-23,228,228,221,222.2,12932
2060-04-24,221.5,225.5,219.6,223.3,11930
2060-04-25,225.5,228.5,223.5,224.5,10112
2060-04-26,224,227,222.5,225.9,8364
2060-04-27,225,229,225,225.8,8216
2060-04-28,228,228.5,222.5,223.4,12312
2060-04-29,224.5,224.8,217,217.1,23436
2060-04-30,217.1,218.8,213.8,215.4,13402
2060-05-01,216,218,214.6,217.5,10244
2060-05-02,217.5,221.4,216.8,217.6,12108
2060-05-03,214,215.2,208.5,210,15500
2060-05-04,212,213.4,210.6,211.6,13278
2060-05-05,211,214,209.8,209.9,17234
2060-05-06,210,211.5,208.8,210.7,14840
2060-05-07,211.5,212.8,207.5,208.6,4840
2060-05-08,206,209.5,206,206.4,2420
