"Index","Open","High","Low","Close","Volume"
2059-05-09,13774,13880,13750,13844,50306
2059-05-10,13904,13976,13896,13948,58898
2059-05-11,14150,14200,14002,14024,80956
2059-05-12,13880,13896,13800,13848,76398
2059-05-13,13926,13974,13922,13946,38376
2059-05-14,13862,13916,13826,13908,45292
2059-05-15,13882,13940,13856,13924,40686
2059-05-16,14060,14128,13994,14114,62568
2059-05-17,13980,14146,13932,14134,72786
2059-05-18,14102,14246,14100,14214,48538
2059-05-19,14594,14850,14590,14706,136130
2059-05-20,14476,14604,14466,14562,67998
2059-05-21,14786,14970,14780,14866,105554
2059-05-22,14756,15010,14754,14972,93102
2059-05-23,15130,15200,15040,15152,77688
2059-05-24,14532,14680,14470,14616,67572
2059-05-25,14834,14970,14834,14878,24376
2059-05-26,15276,15370,15200,15286,22898
2059-05-27,15068,15070,14988,14994,20810
2059-05-28,15246,15300,15080,15140,34034
2059-05-29,14986,15058,14918,15016,43812
2059-05-30,15280,15372,15204,15332,44208
2059-05-31,15336,15340,15220,15274,36948
2059-06-01,14898,14990,14874,14948,42114
2059-06-02,14808,14948,14792,14918,40858
2059-06-03,14800,15030,14776,14970,47630
2059-06-04,15108,15124,14806,14842,60688
2059-06-05,14816,14950,14786,14880,31570
2059-06-06,15040,15130,14980,15060,61048
2059-06-07,14916,14920,14766,14780,59440
2059-06-08,14922,14928,14848,14894,32130
2059-06-09,15050,15100,14880,14894,46782
2059-06-10,14970,15068,14954,15044,40776
2059-06-11,15218,15492,15182,15442,96428
2059-06-12,16380,17000,16200,16774,156828
2059-06-13,17340,17540,16720,16924,118976
2059-06-14,17130,17330,17060,17320,14368
2059-06-15,16830,17036,16752,16948,35764
2059-06-16,16916,17050,16858,16992,26490
2059-06-17,17098,17240,17094,17134,20676
2059-06-18,17630,17710,17300,17490,43798
2059-06-19,17630,17652,17540,17590,20044
2059-06-20,17216,17340,17036,17288,37454
2059-06-21,17420,17436,17130,17238,27502
2059-06-22,16980,17160,16960,17090,23944
2059-06-23,16982,17136,16964,17084,16860
2059-06-24,16942,17050,16860,16886,18912
2059-06-25,16886,17086,16846,17078,30598
2059-06-26,17154,17160,17038,17078,36100
2059-06-27,17252,17352,17134,17206,33834
2059-06-28,17328,17354,17160,17342,26532
2059-06-29,17430,17584,17400,17528,27040
2059-06-30,17472,17534,17394,17434,25066
2059-07-01,17172,17288,17170,17266,28952
2059-07-02,17098,17200,17050,17090,30470
2059-07-03,17030,17064,16872,16884,37964
2059-07-04,16746,16766,16436,16526,75052
2059-07-05,16404,16448,16326,16378,41486
2059-07-06,16452,16540,16414,16512,32332
2059-07-07,16214,16500,16180,16468,51268
2059-07-08,16470,16490,16354,16364,26910
2059-07-09,16580,16796,16580,16696,39308
2059-07-10,16690,16690,16480,16580,40460
2059-07-11,16572,16584,16500,16506,12420
2059-07-12,16850,16908,16690,16718,45912
2059-07-13,16638,16720,16602,16668,32512
2059-07-14,16530,16604,16490,16578,15296
2059-07-15,16586,16660,16516,16540,20780
2059-07-16,16500,16504,16430,16464,20124
2059-07-17,16286,16368,16236,16268,41356
2059-07-18,16430,16468,16360,16412,25698
2059-07-19,16538,16730,16522,16700,44940
2059-07-20,16850,16920,16816,16886,53830
2059-07-21,16862,16910,16764,16814,35542
2059-07-22,16698,16770,16688,16708,37406
2059-07-23,16746,16796,16726,16788,29046
2059-07-24,17000,17026,16950,16978,16990
2059-07-25,17008,17094,17008,17044,22796
2059-07-26,16976,17200,16976,17198,7232
2059-07-27,17296,17368,17280,17320,5864
2059-07-28,17404,17444,17336,17394,34744
2059-07-29,17436,17528,17350,17372,24350
2059-07-30,17438,17466,17388,17426,17138
2059-07-31,17590,17602,17470,17504,25184
2059-08-01,17240,17336,17206,17332,21188
2059-08-02,17388,17454,17388,17440,10394
2059-08-03,17400,17440,17380,17394,7956
2059-08-04,17352,17484,17350,17472,13186
2059-08-05,17546,17560,17466,17474,11018
2059-08-06,17550,17636,17520,17578,23920
2059-08-07,17754,17948,17748,17768,24470
2059-08-08,17810,18096,17810,18022,35076
2059-08-09,18160,18186,18070,18154,28742
2059-08-10,18030,18030,17780,17854,43274
2059-08-11,18136,18250,18030,18182,38978
2059-08-12,18070,18202,18034,18186,31834
2059-08-13,18456,18638,18374,18566,50956
2059-08-14,17920,18080,17884,17924,55180
2059-08-15,17930,17954,17650,17804,61660
2059-08-16,17690,17860,17604,17760,27616
2059-08-17,17778,17812,17634,17672,25776
2059-08-18,17700,17774,17668,17746,23648
2059-08-19,17692,17852,17654,17844,40222
2059-08-20,17850,17888,17576,17714,45722
2059-08-21,17638,17678,17536,17552,31658
2059-08-22,17652,17720,17638,17662,28708
2059-08-23,17688,17702,17606,17658,16952
2059-08-24,17580,17584,17324,17386,76166
2059-08-25,17354,17384,17212,17278,48996
2059-08-26,17334,17376,17256,17274,28750
2059-08-27,17422,17514,17376,17474,42424
2059-08-28,17856,17964,17770,17942,71348
2059-08-29,17960,17960,17786,17814,31204
2059-08-30,17744,18014,17706,17886,35848
2059-08-31,17696,17816,17666,17744,29612
2059-09-01,17664,17696,17476,17542,35076
2059-09-02,17502,17610,17480,17560,21246
2059-09-03,17420,17622,17390,17562,41364
2059-09-04,17564,17606,17482,17520,18802
2059-09-05,17498,17630,17496,17534,24506
2059-09-06,17004,17028,16876,16896,126022
2059-09-07,16918,16922,16830,16846,72554
2059-09-08,16742,16808,16696,16742,61744
2059-09-09,16730,16730,16554,16564,43692
2059-09-10,16500,16700,16500,16592,76540
2059-09-11,16512,16604,16450,16584,34448
2059-09-12,16550,16550,16426,16466,38098
2059-09-13,16638,16840,16618,16750,62664
2059-09-14,16800,16910,16752,16832,60246
2059-09-15,16806,16814,16708,16734,21908
2059-09-16,16604,16666,16572,16646,26774
2059-09-17,16508,16550,16436,16452,39748
2059-09-18,16246,16274,16178,16238,84758
2059-09-19,16284,16406,16246,16326,59518
2059-09-20,16460,16468,16384,16458,53888
2059-09-21,16434,16560,16426,16556,46330
2059-09-22,16664,16740,16648,16694,47310
2059-09-23,16608,16870,16608,16770,12252
2059-09-24,16722,16838,16694,16838,17272
2059-09-25,16996,17008,16930,16934,16040
2059-09-26,17160,17224,17128,17196,32220
2059-09-27,17048,17208,17028,17150,38264
2059-09-28,17158,17234,17120,17228,32626
2059-09-29,17256,17296,17222,17254,18576
2059-09-30,17096,17166,17068,17136,31618
2059-10-01,17184,17268,17102,17140,36102
2059-10-02,17116,17140,17086,17112,16096
2059-10-03,16946,16952,16760,16802,64160
2059-10-04,16822,16890,16800,16820,31568
2059-10-05,16782,16852,16744,16792,27762
2059-10-06,17008,17100,16966,16972,57726
2059-10-07,16898,16914,16734,16758,45210
2059-10-08,16626,16640,16536,16568,27556
2059-10-09,16674,16732,16632,16720,23492
2059-10-10,16618,16674,16594,16634,19860
2059-10-11,16730,16764,16602,16618,22318
2059-10-12,16614,16704,16610,16682,16638
2059-10-13,16830,16840,16770,16782,32982
2059-10-14,16736,16834,16724,16832,29400
2059-10-15,16932,17008,16926,16998,62816
2059-10-16,16972,17030,16866,16966,36842
2059-10-17,17092,17130,17030,17108,50362
2059-10-18,17056,17148,17044,17138,33612
2059-10-19,17100,17142,16930,16950,37020
2059-10-20,16880,16892,16794,16822,34858
2059-10-21,16778,16864,16768,16850,38118
2059-10-22,16834,16900,16826,16866,18558
2059-10-23,16926,16938,16834,16878,23616
2059-10-24,16792,16792,16692,16718,44450
2059-10-25,16890,16938,16840,16866,58018
2059-10-26,16910,16924,16850,16896,21344
2059-10-27,16790,16882,16760,16840,30984
2059-10-28,16772,16780,16696,16714,29540
2059-10-29,16596,16664,16570,16640,52918
2059-10-30,16654,16760,16556,16670,44534
2059-10-31,16602,16694,16596,16686,33722
2059-11-01,16656,16686,16620,16632,16506
2059-11-02,16622,16700,16566,16674,28374
2059-11-03,16604,16650,16582,16610,36078
2059-11-04,16594,16700,16514,16614,79826
2059-11-05,16506,16530,16470,16482,53378
2059-11-06,16380,16526,16350,16356,90510
2059-11-07,16304,16320,16254,16264,33388
2059-11-08,16300,16334,16256,16296,24176
2059-11-09,16158,16200,16124,16130,32912
2059-11-10,16162,16206,16146,16176,20834
2059-11-11,16214,16318,16180,16280,50436
2059-11-12,16326,16368,16306,16330,35560
2059-11-13,16402,16488,16402,16426,54726
2059-11-14,16376,16690,16362,16648,69606
2059-11-15,16574,16612,16490,16500,27694
2059-11-16,16542,16648,16542,16618,38612
2059-11-17,16532,16600,16496,16510,42994
2059-11-18,16532,16544,16430,16460,39210
2059-11-19,16466,16478,16342,16378,63918
2059-11-20,16578,16600,16498,16578,68234
2059-11-21,16502,16862,16502,16840,72692
2059-11-22,16828,16872,16756,16834,31940
2059-11-23,16822,16880,16804,16832,22532
2059-11-24,16884,16970,16884,16944,14920
2059-11-25,16640,16640,16602,16606,4994
2059-11-26,16808,16840,16770,16824,28896
2059-11-27,16840,16892,16802,16840,23332
2059-11-28,16888,16994,16866,16992,32622
2059-11-29,16864,16874,16730,16812,42968
2059-11-30,16556,16574,16522,16528,50730
2059-12-01,16622,16654,16600,16634,22700
2059-12-02,16560,16612,16556,16602,16718
2059-12-03,16560,16624,16540,16606,18030
2059-12-04,16660,16700,16622,16662,21994
2059-12-05,16676,16716,16662,16690,15342
2059-12-06,16722,16746,16700,16704,16224
2059-12-07,16744,16750,16684,16696,23032
2059-12-08,16698,16760,16632,16730,32704
2059-12-09,16698,16716,16666,16688,13048
2059-12-10,16534,16574,16504,16558,47282
2059-12-11,16548,16548,16518,16532,16468
2059-12-12,16480,16480,16442,16466,24506
2059-12-13,16528,16538,16460,16492,17372
2059-12-14,16504,16530,16476,16524,9572
2059-12-15,16588,16660,16586,16634,37664
2059-12-16,16692,16764,16692,16732,68248
2059-12-17,16730,16766,16684,16692,20204
2059-12-18,16704,16736,16652,16666,15062
2059-12-19,16838,17130,16824,17118,56510
2059-12-20,17066,17072,16840,16956,81204
2059-12-21,17330,17340,17256,17286,45242
2059-12-22,17418,17446,17240,17272,52580
2059-12-23,17234,17338,17232,17312,21488
2059-12-24,17342,17374,17294,17348,41450
2059-12-25,17464,17518,17430,17434,43866
2059-12-26,17470,17620,17464,17574,38964
2059-12-27,17610,17640,17540,17614,34336
2059-12-28,17462,17524,17380,17450,28674
2059-12-29,17552,17636,17528,17592,24112
2059-12-30,17596,17700,17582,17592,25064
2059-12-31,17532,17598,17492,17522,20250
2060-01-01,17434,17474,17402,17450,17978
2060-01-02,17524,17570,17490,17500,26238
2060-01-03,17436,17470,17418,17422,28254
2060-01-04,17350,17390,17328,17382,35682
2060-01-05,17508,17512,17240,17354,50860
2060-01-06,17484,17518,17466,17510,42382
2060-01-07,17570,17630,17512,17612,42426
2060-01-08,17788,17990,17784,17932,73954
2060-01-09,18042,18122,17980,18018,48052
2060-01-10,17994,18068,17982,18032,19042
2060-01-11,18052,18054,17904,18006,30078
2060-01-12,17960,18130,17936,18112,30130
2060-01-13,18060,18110,17980,18054,27796
2060-01-14,18016,18028,17906,17970,37446
2060-01-15,17972,17988,17916,17966,17292
2060-01-16,18046,18130,18016,18106,30198
2060-01-17,18334,18380,18240,18294,56862
2060-01-18,18320,18440,18296,18376,28062
2060-01-19,18356,18410,18304,18348,26674
2060-01-20,18218,18236,18120,18198,61806
2060-01-21,17980,18076,17980,18064,77656
2060-01-22,18084,18088,18012,18018,95178
2060-01-23,18380,18600,18370,18548,50054
2060-01-24,18310,18446,18310,18380,44766
2060-01-25,18836,18840,18770,18800,5040
2060-01-26,19056,19274,19014,19154,44942
2060-01-27,19454,19560,19390,19444,47214
2060-01-28,19442,19460,19220,19260,44392
2060-01-29,19036,19052,18902,18944,40238
2060-01-30,18794,19078,18784,19040,27314
2060-01-31,19472,19494,19346,19440,18788
2060-02-01,19346,19476,19296,19438,21836
2060-02-02,19204,19228,18994,19098,44294
2060-02-03,19056,19140,18956,19064,33864
2060-02-04,18914,18994,18876,18904,29188
2060-02-05,19120,19166,18900,19000,36212
2060-02-06,19196,19290,19154,19266,25232
2060-02-07,19082,19104,18976,19032,23606
2060-02-08,18910,18990,18852,18978,26664
2060-02-09,18780,18844,18726,18796,24138
2060-02-10,18780,18830,18760,18794,4734
2060-02-11,18984,19014,18966,18986,15742
2060-02-12,18726,18990,18690,18940,57918
2060-02-13,18878,18910,18780,18800,20448
2060-02-14,19054,19180,19044,19156,38138
2060-02-15,19190,19236,19156,19190,20898
2060-02-16,19088,19178,19038,19166,18134
2060-02-17,18980,19068,18880,18932,34604
2060-02-18,19012,19056,18984,19036,13240
2060-02-19,19080,19084,18980,19010,30640
2060-02-20,19106,19150,19070,19128,15560
2060-02-21,19230,19270,19188,19240,20506
2060-02-22,19364,19414,19282,19296,48980
2060-02-23,19318,19318,19128,19152,37694
2060-02-24,19244,19370,19238,19318,31088
2060-02-25,19294,19344,19242,19310,14266
2060-02-26,19194,19386,19186,19320,33460
2060-02-27,19336,19344,19116,19176,41200
2060-02-28,19200,19272,19160,19168,23458
2060-02-29,19054,19070,18856,18962,72006
2060-03-01,18950,19128,18908,19116,36420
2060-03-02,19156,19186,19102,19148,17500
2060-03-03,19126,19260,19114,19210,17948
2060-03-04,19132,19148,19050,19100,24428
2060-03-05,19166,19166,19128,19146,10652
2060-03-06,18964,19008,18942,18964,41016
2060-03-07,19060,19064,19012,19046,32142
2060-03-08,18996,19006,18930,18944,15790
2060-03-09,18898,18928,18822,18872,42170
2060-03-10,19104,19188,19092,19138,62874
2060-03-11,19166,19288,19164,19256,39556
2060-03-12,19210,19242,19144,19192,16848
2060-03-13,19646,19726,19564,19604,44516
2060-03-14,19642,19746,19580,19666,33754
2060-03-15,19556,19624,19498,19512,29860
2060-03-16,19556,19562,19492,19512,53464
2060-03-17,19564,19600,19486,19500,36920
2060-03-18,19476,19508,19354,19430,48744
2060-03-19,19510,19584,19510,19558,53398
2060-03-20,19420,19466,19402,19452,47538
2060-03-21,19510,19560,19456,19536,14864
2060-03-22,19550,19580,19504,19550,15066
2060-03-23,19490,19490,19382,19382,18020
2060-03-24,19554,19634,19554,19604,34782
2060-03-25,19594,19614,19562,19564,11534
2060-03-26,19696,19724,19652,19676,15222
2060-03-27,19616,19668,19602,19650,9990
2060-03-28,19826,19900,19820,19834,21594
2060-03-29,19910,19964,19892,19912,14832
2060-03-30,19910,19928,19840,19888,8480
2060-03-31,19754,19836,19748,19774,17842
2060-04-01,19796,19840,19756,19760,13966
2060-04-02,19772,19870,19760,19796,9214
2060-04-03,19794,19794,19710,19728,11954
2060-04-04,19870,19948,19850,19928,26016
2060-04-05,19664,19664,19572,19582,59890
2060-04-06,19510,19528,19364,19366,59984
2060-04-07,19298,19300,19132,19156,92202
2060-04-08,19218,19246,19070,19192,51494
2060-04-09,19266,19266,19164,19212,26668
2060-04-10,19040,19120,18996,19070,70430
2060-04-11,19080,19120,19036,19066,27736
2060-04-12,19048,19050,18994,19014,19010
2060-04-13,19096,19126,19000,19094,33540
2060-04-14,19136,19154,19090,19096,24690
2060-04-15,19056,19188,19052,19154,34050
2060-04-16,19114,19172,19100,19154,15898
2060-04-17,19300,19304,19196,19240,24038
2060-04-18,19156,19158,19040,19088,31022
2060-04-19,19072,19078,19002,19034,19962
2060-04-20,19036,19078,18996,19060,14876
2060-04-21,19056,19250,19042,19190,47200
2060-04-22,19110,19166,18770,18810,81388
2060-04-23,18846,18884,18720,18736,29308
2060-04-24,18686,18730,18650,18670,17982
2060-04-25,18556,18624,18534,18598,25862
2060-04-26,18524,18790,18504,18678,34720
2060-04-27,18660,18778,18634,18750,26780
2060-04-28,18510,18582,18474,18486,31330
2060-04-29,18458,18476,18326,18388,21996
2060-04-30,18454,18508,18374,18416,26536
2060-05-01,18514,18530,18432,18450,19950
2060-05-02,18320,18466,18304,18456,25300
2060-05-03,18546,18550,18452,18466,21538
2060-05-04,18450,18518,18398,18408,29092
2060-05-05,18398,18400,18312,18356,18310
2060-05-06,18200,18242,18132,18152,31910
2060-05-07,18106,18126,18036,18088,21796
2060-05-08,18094,18150,18060,18122,26232
